"trip_id","taxi_id","trip_start_timestamp","trip_end_timestamp","trip_seconds","trip_miles","pickup_census_tract","dropoff_census_tract","pickup_community_area","dropoff_community_area","fare","tips","tolls","extras","trip_total","payment_type","company","pickup_centroid_latitude","pickup_centroid_longitude","pickup_centroid_location","dropoff_centroid_latitude","dropoff_centroid_longitude","dropoff_centroid_location"
"c23810ca192c3ff90ee1aca5f70916304c0fcbeb","455b6b5cae6ca5a17cddd251485f2266d13d6a2c92f07c2968c24f39032ecc76fcc1928d14ce8bba5214e04fe22bdcaa431471b0fbabbdf8fa62650c164e901a","2026-04-30T22:30:00.000","2026-04-30T22:45:00.000","1036","4.14",,,"22","8","17.79","0","0","0","18.29","Mobile","Sun Taxi","41.92276062","-87.699155343","POINT (-87.6991553432 41.9227606205)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"83f3717bb36285ef23d1ef444cdce7451e79e056","137d4f780c3823fdc5f26cec160a8c9f8eb952f769c5bc70d0bc747b3eda1d77f6c5df60f9caccccfecc6ded275a85c2cb5afcf4994f42473c445e8ef4a71e35","2026-04-30T22:30:00.000","2026-04-30T22:45:00.000","660","2.54",,,"33","32","11.64","0","0","0","12.14","Mobile","5 Star Taxi","41.857183858","-87.620334624","POINT (-87.6203346241 41.8571838585)","41.878865584","-87.625192142","POINT (-87.6251921424 41.8788655841)"
"2923017ef6caddfe3c1e81422fe2a83b8232dffd","bf66d006c4634bdc6c98ee6d505187ed750e647a6b4d1cc7e6fa4c719d50ccd3e5968d0122c6667b2250d861b153392c24deaab293d88c5f04ba686a32486c8d","2026-04-30T22:30:00.000","2026-04-30T23:00:00.000","1082","5.04",,,"40","43","15.5","0","0","0","15.5","Cash","Flash Cab","41.792357223","-87.61793138","POINT (-87.6179313803 41.7923572233)","41.761577908","-87.572781987","POINT (-87.5727819867 41.7615779081)"
"120fa6623d310dac6b9b62034cfa469100cbac8f","edd72a023f2bffadbf0081c4bb036a7137fec79c3e9ce49125d9e5433be96896d5adf0ff5c5bae96d42d4e4c549cbfaed607629be4e7ff09649b67ad2c02e044","2026-04-30T22:30:00.000","2026-04-30T22:45:00.000","781","5.88",,,"33","68","17.25","0","0","0","17.25","Cash","Flash Cab","41.857183858","-87.620334624","POINT (-87.6203346241 41.8571838585)","41.777196255","-87.642497527","POINT (-87.6424975271 41.7771962546)"
"fd99604b9e96c18bd44eb60de350fafc8fff61b3","950af3418bda33a809615e29c0592a6ab8ed5f479173437b80b129e16694d099c13ac649b93c38a08e703f3bc8c11a16bf7c37ccca96824dd06c56709d6afeac","2026-04-30T22:30:00.000","2026-04-30T23:00:00.000","1937","11.51",,,"12","34","31.25","0","0","0","31.25","Prcard","Flash Cab","41.993930128","-87.758353588","POINT (-87.7583535876 41.9939301285)","41.842076117","-87.633973422","POINT (-87.6339734222 41.8420761168)"
"bfaf05dbf508847b3f90132344a8df66d618fc7e","879d97be59c78326dee0984df438f3eff4c16212284a13baa54cd7ccc0af9611188dc3ab908776ec1363933a63dfd55bc2b2d7690a4cb2fcbc3660148ec594a3","2026-04-30T22:30:00.000","2026-04-30T23:15:00.000","2640","15.8","17031980000","17031842300","76","24","40","11.1","0","4","55.1","Credit Card","Transit Administrative Center Inc","41.97907082","-87.903039661","POINT (-87.9030396611 41.9790708201)","41.89830587","-87.653613982","POINT (-87.6536139825 41.8983058696)"
"fd936e9dcde253ede3b76d5874a8220a33dc6a06","ebcc9ba7a913bf2458b5753d5fedc3f8a66cf9448a632745d2f88db6cc972ad6b8746ab4c2c91ba793d23b9b8b4333ad5736d457df1e0887bba9a52aff3874e5","2026-04-30T22:30:00.000","2026-04-30T22:45:00.000","937","3.78",,,"24","33","15.68","0","0","0","16.18","Mobile","Sun Taxi","41.901206994","-87.676355989","POINT (-87.6763559892 41.9012069941)","41.857183858","-87.620334624","POINT (-87.6203346241 41.8571838585)"
"fe31dffe78a9e2afa1e5b64321c59e2a6c483fc9","f3fc8f55d2be945710e53f0666e40cfc0e13930661a498f031d18f3dacd6277cc29022892b7b93cd88b70860e53e622652bf275e316b0d499e9cb7c8b79f7b50","2026-04-30T22:30:00.000","2026-04-30T22:45:00.000","1003","4.43","17031980000","17031806600","76",,"13.75","0","0","4","17.75","Cash","City Service","41.97907082","-87.903039661","POINT (-87.9030396611 41.9790708201)",,,
"770e2ca107e7489618fae36473e7906df5285b0f","68c0b0fe56f003592510e294a16c54e16f88bbbccb3ad0c04289e010a4e6c9949d92e005d985b97d7a569856e21b1a8dd0888baed4c9d0c75069ca8e544a401a","2026-04-30T22:30:00.000","2026-04-30T23:00:00.000","1980","14.5",,,"76","7","36.75","2.14","0","6","44.89","Credit Card","Transit Administrative Center Inc","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)","41.922686284","-87.649488729","POINT (-87.6494887289 41.9226862843)"
"fd0fcccfc719d1282050ec5e1084122fe2082cbb","15ebaceb1f5e522414ecc2fb3af8775a525ccbb8427e69e5d58364f166a9f2bb11ad29b537e2363c505dec29d069e10ea10d6e836077ce25883c5d8fa0dad189","2026-04-30T22:30:00.000","2026-04-30T22:30:00.000","20","0.11","17031980000","17031980000","76","76","3.5","0","0","0","3.5","Cash","Flash Cab","41.97907082","-87.903039661","POINT (-87.9030396611 41.9790708201)","41.97907082","-87.903039661","POINT (-87.9030396611 41.9790708201)"
"fe7522c0a4e01275f3a7e49734a344776783d908","1e17dd9f6bce9b805ec3f6c6b510caa5a64e4b67e9f3b79fa7ca1781d0c7970d6b754f429a79075c22e353586076b9f2f6856e8f98b31f5022751d7eb321069b","2026-04-30T22:30:00.000","2026-04-30T22:30:00.000","319","0.79","17031081700","17031081700","8","8","6.34","0","0","0","6.84","Mobile","City Service","41.892042136","-87.63186395","POINT (-87.6318639497 41.8920421365)","41.892042136","-87.63186395","POINT (-87.6318639497 41.8920421365)"
"9aace3aabe12ab106f04de87b97d5fb11d7b78fb","7d2e7cdd59237335e96b9b1a897a5e48cb4df467e6c09242b1e9461256f36aa4f9ab9649279f19ab5c8ad32ad7eb683800a0fd566f3f4fbd48323bab81908955","2026-04-30T22:30:00.000","2026-04-30T22:30:00.000","216","0.8",,,"6","3","6.03","0","0","0","6.53","Mobile","City Service","41.944226601","-87.655998182","POINT (-87.6559981815 41.9442266014)","41.96581197","-87.655878786","POINT (-87.6558787862 41.96581197)"
"fa630c2402d80ef71cfc829d98e9d2607fb46157","411767ddfe72ac709e1442e69fb39ae68c97382b53bbdb21c1119751c427be211b0b1ee92d233b95b709ddde86934919ddce870afe1bfaaea9d9614a53e27d36","2026-04-30T22:30:00.000","2026-04-30T22:45:00.000","601","2.07","17031280100","17031320600","28","32","11.07","0","0","0","11.57","Mobile","Taxicab Insurance Agency Llc","41.885300022","-87.642808466","POINT (-87.6428084655 41.8853000224)","41.870607372","-87.622172937","POINT (-87.6221729369 41.8706073724)"
"453a2ad374ce0477a4546716f70c7986b15ff80a","878fad758bcb6e1a1444c81a48594c00962e442e20bb715f8724f74b42482ec5a745806a3e9e7dadd43494f6b469d0f1f2b6ba0e002a7a97b3f1e259c8411797","2026-04-30T22:30:00.000","2026-04-30T22:45:00.000","696","1.94",,,"8","28","10.08","0","0","0","10.58","Mobile","Blue Ribbon Taxi Association","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)","41.874005383","-87.66351755","POINT (-87.6635175498 41.874005383)"
"0c470a691d3f5b72b4cfff21e26a06fdf7312765","291328f378f142203a6ffe5ac99c68d0e06c220b134093aa841dbf684207252b50a4ab24eb98ea3fe111e37c2288c09196bed631ac1de638d7be8a5f3121baf3","2026-04-30T22:30:00.000","2026-04-30T22:45:00.000","1079","6.45",,,"32","38","16.8","0","0","0","17.3","Mobile","Taxicab Insurance Agency Llc","41.878865584","-87.625192142","POINT (-87.6251921424 41.8788655841)","41.812948939","-87.617859676","POINT (-87.6178596758 41.8129489392)"
"fa8575688b35995565ab7459a44f6dfddad98065","99a996d079da15de20cb43da904ab1dfa54610da249cf2d04551ee0da726da7440a0733350f922be3b5ac6b14c2e3200aa5d2568c4862047e7d0a0a35ec97e69","2026-04-30T22:30:00.000","2026-04-30T22:30:00.000","278","0.78","17031330100","17031839000","33","32","5.5","0","0","0","5.5","Prcard","Flash Cab","41.859349715","-87.617358006","POINT (-87.6173580061 41.859349715)","41.87101588","-87.631406525","POINT (-87.6314065252 41.8710158803)"
"871917cc9c21138a577f2441f693fcc42bbf4119","213cb87b9353531cbe1f6094a0456d586c651015cb15a5e4e1307a31abc82cb001a1648fe128e44775be12ae763caef3e468187344771118f8541e149c4548d9","2026-04-30T22:30:00.000","2026-04-30T22:45:00.000","360","0.7",,,"8","8","5.5","2","0","1","8.5","Credit Card","Choice Taxi Association Inc","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"9aadc6fe2246c987867c959aa5a92088b89bc487","4b0be6b79d41fe7dd5d6951ad555da4d4964ea46762ed5801d205f573ba487cf17db500488ae3a698883784360ecb28828e64aa803027525e7762f008f75a60c","2026-04-30T22:30:00.000","2026-04-30T23:00:00.000","2198","17.87","17031980000","17031081300","76","8","44.5","7.35","0","4","56.35","Credit Card","Wolley Taxi","41.97907082","-87.903039661","POINT (-87.9030396611 41.9790708201)","41.898331794","-87.620762865","POINT (-87.6207628651 41.8983317935)"
"0776f63f844f81014c7c2e74252761466c796f28","eedaf85e681010352cafcdaa53bd17e14b0443e209f8b53eb23a8ca555437bd465e0d507a2f3ada85f86c006da826655a2c38c25fd995e552ca87ca34ecde30a","2026-04-30T22:30:00.000","2026-04-30T23:00:00.000","1872","18.06",,,"76","28","44.5","10","0","5","60","Credit Card","Taxicab Insurance Agency Llc","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)","41.874005383","-87.66351755","POINT (-87.6635175498 41.874005383)"
"2e630a13800a32f151151a9d4ad850c0c0eecd72","b77a2dcc078698ea493d4d703014076e4272dc7d8b420e0517a7ad98d347f212120e0bcc215c8e84df2c589171b9590d4aa3352d21e519a35afad2ed1b42841b","2026-04-30T22:30:00.000","2026-04-30T23:00:00.000","2280","14.7",,,"76","7","37.75","10.55","0","4","52.3","Credit Card","Transit Administrative Center Inc","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)","41.922686284","-87.649488729","POINT (-87.6494887289 41.9226862843)"
"836e45cf13bb4eea1e5ba2811421291e247cb862","66f8216873a0600e21f062160013aca41bc164549226a71f74b19054b0fc65384574bcb40fcf380bee86b450281c9ebb1d32796808158ff4aa833d1de9f966fd","2026-04-30T22:30:00.000","2026-04-30T22:30:00.000","474","1.89",,,"8","7","9.5","2.73","0","0","12.73","Mobile","Sun Taxi","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)","41.922686284","-87.649488729","POINT (-87.6494887289 41.9226862843)"
"9c044dfc1e9eb649170ff68884d6a43d176c7b12","b8a5f651f4f7a0d48ff297f0d11840aac9079a42ebd3fc5a2449322107ffc02fc865ff5fb7bca1609d727b904d30aabe137eca8bbff35e6b5b2326862834fee7","2026-04-30T22:30:00.000","2026-04-30T23:00:00.000","1417","13.08",,,"76",,"33.5","5.5","0","21","60.5","Credit Card","Flash Cab","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)",,,
"fe93cb54c45e3f927cd1d7fc041277e58a96bb42","40a5f28a4cc32b84ae18b3d21790daaf5801a655cf993ff609e996440fd43d43c559b8e4e780a2acee2e36babd1153d0ef527dccdfe4657e5e35cd1b63565417","2026-04-30T22:30:00.000","2026-04-30T23:00:00.000","1860","11.6",,,"76",,"32","12.15","0","8","52.15","Credit Card","Transit Administrative Center Inc","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)",,,
"75e4f93412054049b7e051a60aca36e7d3f5472b","a4aa774267d068ec480649bab24c35ae8ea10b6149a81bc75c1fe5805b09685173f3a9ed1c1f84acad633fd0b0bb4fe2c37c23d7cbc2b7dff8561cbd1bb7c9eb","2026-04-30T22:30:00.000","2026-04-30T23:00:00.000","1991","17.89","17031980000","17031081300","76","8","44.5","9.8","0","4","58.8","Credit Card","Sun Taxi","41.97907082","-87.903039661","POINT (-87.9030396611 41.9790708201)","41.898331794","-87.620762865","POINT (-87.6207628651 41.8983317935)"
"bdf210430cffa25801af733b3f087f18c5fd1ff0","fc68d8f57ebef02a03efc9ed6c5ebd4488403fa6458091b2b8b02861363e1bb00c38faefdd0efed6578ecb869eea8e2ee3666bd5a7b88074368f98d9debca6e5","2026-04-30T22:30:00.000","2026-04-30T22:45:00.000","490","1.28","17031280100","17031081403","28","8","8.5","0","0","0","9","Mobile","Taxicab Insurance Agency Llc","41.885300022","-87.642808466","POINT (-87.6428084655 41.8853000224)","41.890922026","-87.618868355","POINT (-87.6188683546 41.8909220259)"
"3ece611f11ff9f17d8de7066d8ccb7181152b37e","b130cba438002c59995778af059b4665aa6602d70a185a311b160621b28a6b4affcb1fa5b859ac8567ab569f924f3ac76c2642c992498a9c1edcd632c34287bf","2026-04-30T22:30:00.000","2026-04-30T22:45:00.000","966","2.18","17031833000","17031081202","28","8","11.71","3.55","0","0","15.76","Mobile","Tac - Yellow Cab Association","41.88528132","-87.6572332","POINT (-87.6572331997 41.8852813201)","41.902788048","-87.62614559","POINT (-87.6261455896 41.9027880476)"
"53d175a4614ddd74c956b7f21ef6b70554a760ab","bb4e75d3065311c33024a434640731c43fd2cf9e4482eb9e17cbf9f0ff0ed005455ffe22797df66b7467489a738e7be52c5983e16615b31c7c1d6af3ee0eb965","2026-04-30T22:30:00.000","2026-04-30T22:45:00.000","1080","9.1","17031980100","17031841000","56","33","24.75","6","0","4","34.75","Credit Card","Transit Administrative Center Inc","41.785998518","-87.750934289","POINT (-87.7509342894 41.785998518)","41.849246754","-87.624135298","POINT (-87.6241352979 41.8492467545)"
"987136d29eb061cf049f3c19edb8863cb74471cf","222a0a55fe5180e292a8e128804e081fa50b05a0329775f9344b50ee230f23d12635ee6a2429af764d01221057af04260089849cfb0192fa29bfda38362ffad6","2026-04-30T22:30:00.000","2026-04-30T22:45:00.000","300","0.31","17031081500","17031081202","8","8","4.75","0","0","0","4.75","Cash","Flash Cab","41.892507781","-87.626214906","POINT (-87.6262149064 41.8925077809)","41.902788048","-87.62614559","POINT (-87.6261455896 41.9027880476)"
"975e490b7d35da14372a0b3006abfac8a34f2a3e","d9c1a29d847d2bc82ce5b2b45dcf03d2b0d72570afb8bd28a86aedcf38df2f6a3e0a72a334012817046c6daa139c74d71d6e6a3e5ab208eacb4c3f32ed475549","2026-04-30T22:30:00.000","2026-04-30T22:45:00.000","240","0","17031081500","17031081403","8","8","14.75","2","0","0","16.75","Credit Card","Transit Administrative Center Inc","41.892507781","-87.626214906","POINT (-87.6262149064 41.8925077809)","41.890922026","-87.618868355","POINT (-87.6188683546 41.8909220259)"
"378fd4ade8276cd81c1b3b0b3af1391a523bd74f","a81c9d35e36a74e51b5cff3a4c26189fd7033a776d27d1935aa40b27fc39de39e9a5c5a1f75bb7708456eae9e54d76dcf0b1ba845137356408564ec6979b6bfc","2026-04-30T22:30:00.000","2026-04-30T22:45:00.000","1373","6.81",,,"32","3","21.42","0","0","0","21.92","Mobile","Sun Taxi","41.878865584","-87.625192142","POINT (-87.6251921424 41.8788655841)","41.96581197","-87.655878786","POINT (-87.6558787862 41.96581197)"
"bdc078119cea476c6af57b408f2ae4da895b0036","14bb6996d155f550fb51bfc2563179aa64c76a534aa8ff851fe03f4bcf97a097abe755ed67356c43005dc16a0cc7245955730fb0d847fdfe21b4e3a855eccdc3","2026-04-30T22:30:00.000","2026-04-30T22:45:00.000","1232","5.95",,,"32","6","22.76","0","0","0","23.26","Mobile","Globe Taxi","41.878865584","-87.625192142","POINT (-87.6251921424 41.8788655841)","41.944226601","-87.655998182","POINT (-87.6559981815 41.9442266014)"
"82591337fa6be89be48f8db125f8b41a0235734a","4794c36af4c1852d90b5c8cf5f9f6cd38a8b9c1b68cf486e38a89f60c9226e0987ee8529cb2d550ff6c91ec8ff59e3b0607eccdfee8405f0edeb31023c1b50af","2026-04-30T22:30:00.000","2026-04-30T23:00:00.000","1847","18.64",,,"76","32","45.5","7.65","0","5","58.65","Credit Card","Blue Ribbon Taxi Association","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)","41.878865584","-87.625192142","POINT (-87.6251921424 41.8788655841)"
"be78a8f80b6ed9e277db262ced1af15a185ccf4c","313f470ee7346b2b1dcbc922d0ee8d975354a91f92032cfb777fde63cac2b1c90858779071886f6a35dde001299a8b168ded9c0423b325e204a88f8d6600d4aa","2026-04-30T22:30:00.000","2026-04-30T23:00:00.000","1878","15.56",,,"76","7","39.75","8.85","0","4","53.1","Credit Card","Taxicab Insurance Agency Llc","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)","41.922686284","-87.649488729","POINT (-87.6494887289 41.9226862843)"
"f67b079f1f036761168e9bf5c87d0bd2c9301b88","a700f56e643e08db0d6a189c37c6faa7fbf553b925b9b618766015ef416f06d6a05a329dc767f7c377da30d5773397c600c0de1fb6a55820f999c8e306765590","2026-04-30T22:30:00.000","2026-04-30T22:45:00.000","840","3.5",,,"8","6","14.05","0","0","0","14.05","Credit Card","Transit Administrative Center Inc","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)","41.944226601","-87.655998182","POINT (-87.6559981815 41.9442266014)"
"10701bc01753877451f2c76c4f81027320de165f","f36031c69034b8b6eb20a4d0f07d5f6b07b923142e5b9cd62f5be5979eda0378a0de4243b16df4735f740cfa303a472d4c9c8a938ee7167765d077e68f6b0529","2026-04-30T22:30:00.000","2026-04-30T23:00:00.000","1803","16.35",,,"76","8","41","11.38","0","4","56.88","Credit Card","Taxicab Insurance Agency Llc","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"0e17430387fede76e4f330d9bbb046da55aad69f","9290a8430ba3e8061554627a9b1ebc78fd78a446a92b55f693e94316ea69930e29180297a7df363fffe70f0b36e64b319e858a24ceffcbcb690d428779d6fd94","2026-04-30T22:30:00.000","2026-04-30T22:45:00.000","1304","0",,,,"41","20.5","0","0","0","20.5","Cash","Tac - American United Dispatch",,,,"41.794090253","-87.592310855","POINT (-87.592310855 41.794090253)"
"8215d6e72ebb55ae8a6d87fc3a5f1945d0648415","f792ce9f8c7d6114fbda6b8d687014f3211b21dc8fe2b2bdd03c5df6b440b0149ba18bc7528be76b77b9f1e0e85ae2843fc8f34df9bbecb347993d293f3b8b15","2026-04-30T22:30:00.000","2026-04-30T22:45:00.000","566","1.53",,,"8","8","8.49","0","0","0","8.99","Mobile","Sun Taxi","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"26efabef5081adbcbc8ce93d119d4fef2a31cb38","ed631d46e4dbab43d42b2f661b91adca7f69e719b27427f33f399db421fc96670fe0bf19843918b48296f35e43899dbf7a54b45ef7398b315bc98be221c0324d","2026-04-30T22:30:00.000","2026-04-30T22:30:00.000","164","0.5",,,"21","16","4.5","0","0","0","4.5","Cash","Flash Cab","41.938666196","-87.711210593","POINT (-87.7112105933 41.9386661962)","41.953582125","-87.72345239","POINT (-87.7234523905 41.9535821253)"
"98e386c2f5d015286286d70915eb5e0fb9b5f440","a9264178aea9106814363f4ca92ca09da32ee79f8c67713eb5dc316e548c380d716965b7e6e39a1f74357b2fcae0e9222f0afc363cf29c366076461ab3b3e17b","2026-04-30T22:30:00.000","2026-04-30T22:45:00.000","906","5.09",,,"8","22","17.26","0","0","0","17.76","Mobile","City Service","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)","41.92276062","-87.699155343","POINT (-87.6991553432 41.9227606205)"
"37722774d03523ba16cc148cc56687843886a2f5","e8f673c7d74913eef9b2c58975502e30884a6d7c93a80264c9ef1ee7a3a44652b66f8f74348e5f7b62dc458b19ef474b8c0801463178f03b03bd08f768c42c4e","2026-04-30T22:30:00.000","2026-04-30T22:30:00.000","720","5.2",,,"3","8","15.5","0","0","0","15.5","Unknown","Transit Administrative Center Inc","41.96581197","-87.655878786","POINT (-87.6558787862 41.96581197)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"667ee229c7ae08850766981b45f612664e15ae2d","eaba3c6de5ce935b3e8e3c5e4c9f3ce3f116026145e3f4ebfeaf45ae4e2461f4f7bf522e44b89d7be078f864a7619b04e8cfde80608c6fd66322e99f2d4950d4","2026-04-30T22:30:00.000","2026-04-30T22:45:00.000","875","5.36",,,"76","10","15","3.9","0","4","23.4","Credit Card","Globe Taxi","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)","41.985015101","-87.804532006","POINT (-87.8045320063 41.9850151008)"
"2dcb9f65aeee9ee13042d53e99b87bf8bb7e8fb9","19a89fbfe54b0564c6961e347f5faa1158413d94d42ac5f92d09417a75c4362f684b96c26fa660d1171cd110800d2b4e7c059ac469868867dd4ddda0844a8672","2026-04-30T22:30:00.000","2026-04-30T23:00:00.000","1751","16.67","17031980000","17031080202","76","8","41.5","11.88","0","5.5","59.38","Credit Card","Taxicab Insurance Agency Llc","41.97907082","-87.903039661","POINT (-87.9030396611 41.9790708201)","41.905857769","-87.630865027","POINT (-87.6308650266 41.9058577688)"
"817f7f935ff27398b8c43d15feae0a935294c15e","2b28c5925147c07cce6761560dd01e17d5fe37d95ec609a3bf2c55e822207e20075e19a3a8f324e16fbc8589e64d241428aa788b6e794083dab6747dc34d69cf","2026-04-30T22:30:00.000","2026-04-30T22:30:00.000","11","0",,,,,"3.25","0","0","0","3.25","Cash","Taxicab Insurance Agency Llc",,,,,,
"027120d1b399d136c97438c0ef54bc9ae5fb21d4","ddc663f04e24fa7fce113ffbe21c5b9ab291c12f76786fcd895f6771f3d17b794369b9a237bcde26cc5f1e95da6fc294371dbc607f8687f3b85b4a84f806a122","2026-04-30T22:30:00.000","2026-04-30T22:30:00.000","457","0.82","17031320100","17031081700","32","8","6.6","0","0","0","7.1","Mobile","Taxicab Insurance Agency Llc","41.884987192","-87.620992913","POINT (-87.6209929134 41.8849871918)","41.892042136","-87.63186395","POINT (-87.6318639497 41.8920421365)"
"52e7d4d2a4971b13d572118b9e0abcec6d007696","03acccaf023e2942553700e94a317e6070a0d35fe5964adaab79f622b76f05375fc56486262cebf483e406a7709370b1561283369c4c49c2ea02e9676cf56933","2026-04-30T22:30:00.000","2026-04-30T23:00:00.000","1813","14.37",,,"76",,"35.25","12.55","0","27","75.3","Credit Card","Chicago Independents","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)",,,
"370e1e451d4ed951d3fd2b2564edf4738aba02eb","a3732f5e710a279cc9858c49f1d8da2306cfa3e5cbf9be0ca7a9fd3d41f269e7e1c5963d0db2b45da0d5c241f7ef9ce1030de95094c83de8cfef1cdfaf5bad7c","2026-04-30T22:30:00.000","2026-04-30T22:30:00.000","13","0",,,"16","16","9.5","0","0","0","10","Mobile","Flash Cab","41.953582125","-87.72345239","POINT (-87.7234523905 41.9535821253)","41.953582125","-87.72345239","POINT (-87.7234523905 41.9535821253)"
"96107fecd6df0fa20511b756b42680f562433d69","9a423881d4046f5590943c08ec5e58d59f5ebd91fe26aa9ef49ad0dfe587e3d3a78dc5e2d214e4d42120e5296ebadeb100494177de8b0fc8ef6a1b3e5290669b","2026-04-30T22:30:00.000","2026-04-30T22:45:00.000","540","1.5","17031770700","17031980000",,"76","8.5","0","0","0","8.5","Cash","Transit Administrative Center Inc","41.982775009","-87.8773054","POINT (-87.8773053996 41.9827750091)","41.97907082","-87.903039661","POINT (-87.9030396611 41.9790708201)"
"81556e515074b62de2d5a36ed4ae79e4f66bb60a","51d13e9ec1a04be36d87a3746e0e4f8c68ca5ed59e6f7af9b137af2d622f0d6bb6a4d3534788bd879e6841ba52d9b8efd7d1771a6a416cd441d1640987b63ec3","2026-04-30T22:30:00.000","2026-04-30T23:00:00.000","1526","11.21",,,"28","19","31.83","8.32","0","0","40.65","Mobile","City Service","41.874005383","-87.66351755","POINT (-87.6635175498 41.874005383)","41.927260956","-87.765501609","POINT (-87.7655016086 41.9272609555)"
"b90bd8f0a09abbf55e51ee32a912c972be5bdaeb","d1a7c7e8e9cf388f9923e529d82166c5a3baf4262ec9145752b28ddfec91d431d5e9d3d727fb78e595ca209548142c44d6b250817b4eff5676a05eec87d4227f","2026-04-30T22:30:00.000","2026-04-30T23:00:00.000","1951","18.19",,,"76","8","45","10.1","0","5","60.6","Credit Card","Chicago Independents","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"b74f234f89620b9d78003a6d913498e405551249","c3a8b014ee600ece10f8ac77cf6892688b9a468a976f5c7772861b85b3824c5462ea7d571128bfb92cafea22c1d590223a90c469fe848ebcd5bec80d787a8f33","2026-04-30T22:30:00.000","2026-04-30T22:45:00.000","524","1.28",,,"8","8","9.5","0","0","0","10","Mobile","City Service","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"f37c57617eaa78bbc8f37d617c5ec14dde2de2fe","0642efa0706335c4f47ec1f5d0f84bbc4cedaeb693a0f4ccdb39c0e88bc7b266e7030d46b59e379fdac0257d144f252520e12897429ce8da7981b9752fbd6736","2026-04-30T22:30:00.000","2026-05-01T00:30:00.000","6740","20.87",,,"33","76","75.25","0","0","0","75.25","Cash","Sun Taxi","41.857183858","-87.620334624","POINT (-87.6203346241 41.8571838585)","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)"
"16cf0366d9fbc52e66e8ba6b745417521d2279a6","93ccda8a38077612a8f32b8bf1b430f8439cf114fefb22ce9c08d52ce90ae0769110db6a2dbde28bce0f0e33c69b79674e3cfa11cc38a93cce47eca43623c43b","2026-04-30T22:30:00.000","2026-04-30T22:45:00.000","853","5.48",,,"41","33","18.34","0","0","0","18.84","Mobile","Flash Cab","41.794090253","-87.592310855","POINT (-87.592310855 41.794090253)","41.857183858","-87.620334624","POINT (-87.6203346241 41.8571838585)"
"f34d8eb4cf7c26324e92cea826b9b9a696b5786b","0ccfc1f0f221ef68515db37020162334fcf99e9a7ccde2327823c9b43d09033020d1d4627af68268781594424c020042f5e95ca16acccf25aaf13281e8eefe75","2026-04-30T22:30:00.000","2026-04-30T22:45:00.000","603","1.72",,,"8","8","8.59","0","0","0","9.09","Mobile","Sun Taxi","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"664b4279ec994c1966cd80a4f9ec86f247ba226c","e8b60c43eaaae4c1bad2c23e45e93ad77c1e85d3a2f13d15a8ccaf2356d362920ab210c276a4cc794a29a4b7a2d38a2d095ab2554425339a57d7e2421cfeb0e6","2026-04-30T22:30:00.000","2026-04-30T23:00:00.000","2196","14.15",,,"76","77","36.5","7","0","4","48","Credit Card","Sun Taxi","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)","41.9867118","-87.663416405","POINT (-87.6634164054 41.9867117999)"
"f5d5d7179432b10377ff799bb70d63acd70806e4","6e40306a3a76d2e41f2530cc314ecfbd2520aae13202d7fcef97373649d1f5631936ac2b91bdfc48617f8837dc331171eaf7915604b75c8aa40ee707b68ad0da","2026-04-30T22:30:00.000","2026-04-30T22:30:00.000","672","0",,,,"41",,,,,,"Cash","Tac - Blue Diamond Dispatch",,,,"41.794090253","-87.592310855","POINT (-87.592310855 41.794090253)"
